"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","model"
2022-10-01,"Oklahoma",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,16.0969214085581,"argo_smooth"
2022-10-01,"Oklahoma",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,15.8239444292941,"argo_smooth"
2022-10-01,"Oklahoma",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,15.9908426320096,"argo_smooth"
2022-10-01,"Oregon",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,8.05536881936825,"argo_smooth"
2022-10-01,"Oregon",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,6.35862788386606,"argo_smooth"
2022-10-01,"Oregon",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,5.22436385092138,"argo_smooth"
2022-10-01,"Oregon",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,3.40093437962588,"argo_smooth"
2022-10-01,"Pennsylvania",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,47.9383672725537,"argo_smooth"
2022-10-01,"Pennsylvania",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,55.065846124815,"argo_smooth"
2022-10-01,"Pennsylvania",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,48.8713829562667,"argo_smooth"
2022-10-01,"Pennsylvania",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,47.3493384035572,"argo_smooth"
2022-10-01,"Rhode Island",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,0.103266656948742,"argo_smooth"
2022-10-01,"Rhode Island",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,0.330710377895423,"argo_smooth"
2022-10-01,"Rhode Island",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,0.243018558383055,"argo_smooth"
2022-10-01,"Rhode Island",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,0.325874040498057,"argo_smooth"
2022-10-01,"South Carolina",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,15.3090347308062,"argo_smooth"
2022-10-01,"South Carolina",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,15.4625881643868,"argo_smooth"
2022-10-01,"South Carolina",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,15.3147617738152,"argo_smooth"
2022-10-01,"South Carolina",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,13.3536021809727,"argo_smooth"
2022-10-01,"South Dakota",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,6.79498309216041,"argo_smooth"
2022-10-01,"South Dakota",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,6.76805264415251,"argo_smooth"
2022-10-01,"South Dakota",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,6.89513979788954,"argo_smooth"
2022-10-01,"South Dakota",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,6.79547260141541,"argo_smooth"
2022-10-01,"Tennessee",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,26.0976647054316,"argo_smooth"
2022-10-01,"Tennessee",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,31.483843130817,"argo_smooth"
2022-10-01,"Tennessee",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,31.3513392233341,"argo_smooth"
2022-10-01,"Tennessee",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,29.5578818783445,"argo_smooth"
2022-10-01,"Texas",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,59.9129281809374,"argo_smooth"
2022-10-01,"Texas",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,52.820545951231,"argo_smooth"
2022-10-01,"Texas",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,59.1914193365879,"argo_smooth"
2022-10-01,"Texas",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,54.1776585185281,"argo_smooth"
2022-10-01,"US",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,279.553842670723,"argo_smooth"
2022-10-01,"US",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,270.246778317989,"argo_smooth"
2022-10-01,"US",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,501.885921525036,"argo_smooth"
2022-10-01,"US",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,359.137015308802,"argo_smooth"
2022-10-01,"Utah",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,9.36164109403964,"argo_smooth"
2022-10-01,"Utah",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,8.54608851075017,"argo_smooth"
2022-10-01,"Utah",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,8.65785186376438,"argo_smooth"
