date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2013-12-14,88.0,0.0,10.0,20.0,549.0,16.0,5.0,7.0,6.0,148.0,87.0,0.0,32.0,150.0,28.0,45.0,15.0,5.0,74.0,2.0,65.0,44.0,37.0,44.0,39.0,52.0,3.0,30.0,7.0,8.0,0.0,13.0,0.0,31.0,5.0,33.0,11.0,43.0,91.0,,5.0,3.0,9.0,7.0,77.0,2921.0,35.0,7.0,54.0,32.0,3.0,12.0,1.0
2013-12-21,101.0,0.0,14.0,32.0,761.0,16.0,0.0,3.0,4.0,172.0,176.0,0.0,24.0,156.0,37.0,57.0,13.0,5.0,49.0,2.0,92.0,67.0,31.0,94.0,41.0,46.0,4.0,25.0,22.0,4.0,0.0,22.0,0.0,62.0,3.0,2.0,22.0,68.0,159.0,,5.0,3.0,4.0,5.0,136.0,3385.0,44.0,12.0,57.0,45.0,7.0,32.0,1.0
2013-12-28,108.0,1.0,36.0,29.0,1036.0,20.0,5.0,4.0,14.0,220.0,176.0,0.0,44.0,229.0,65.0,21.0,23.0,6.0,58.0,2.0,98.0,80.0,39.0,147.0,45.0,86.0,3.0,49.0,29.0,5.0,0.0,25.0,0.0,111.0,1.0,8.0,18.0,43.0,205.0,,2.0,20.0,9.0,20.0,145.0,4348.0,49.0,15.0,73.0,65.0,11.0,25.0,2.0
2014-01-04,84.0,1.0,29.0,28.0,718.0,13.0,10.0,8.0,8.0,102.0,95.0,0.0,23.0,163.0,31.0,35.0,9.0,9.0,67.0,0.0,59.0,61.0,20.0,73.0,24.0,78.0,2.0,22.0,18.0,9.0,0.0,22.0,4.0,37.0,2.0,38.0,28.0,43.0,156.0,,1.0,8.0,4.0,15.0,56.0,3219.0,49.0,11.0,62.0,61.0,4.0,29.0,3.0
2014-01-11,90.0,0.0,8.0,29.0,530.0,18.0,0.0,5.0,4.0,65.0,40.0,0.0,21.0,118.0,35.0,21.0,15.0,11.0,39.0,2.0,57.0,58.0,24.0,64.0,35.0,75.0,4.0,31.0,13.0,2.0,0.0,18.0,14.0,32.0,1.0,58.0,16.0,14.0,144.0,,0.0,6.0,10.0,14.0,103.0,2622.0,48.0,15.0,30.0,23.0,6.0,13.0,2.0
2014-01-18,108.0,1.0,14.0,29.0,471.0,19.0,1.0,4.0,3.0,94.0,57.0,2.0,25.0,147.0,20.0,28.0,23.0,5.0,47.0,0.0,74.0,65.0,34.0,33.0,26.0,69.0,4.0,37.0,14.0,6.0,0.0,15.0,6.0,50.0,2.0,38.0,16.0,45.0,123.0,,2.0,18.0,13.0,30.0,142.0,2854.0,47.0,11.0,51.0,66.0,4.0,47.0,3.0
2014-01-25,120.0,6.0,9.0,36.0,734.0,35.0,2.0,5.0,4.0,78.0,53.0,0.0,30.0,144.0,49.0,30.0,18.0,15.0,31.0,2.0,65.0,57.0,42.0,54.0,29.0,97.0,4.0,28.0,33.0,0.0,0.0,22.0,0.0,53.0,4.0,21.0,60.0,51.0,111.0,,4.0,16.0,15.0,33.0,127.0,2987.0,43.0,10.0,35.0,26.0,5.0,64.0,4.0
2014-02-01,127.0,2.0,42.0,18.0,848.0,34.0,0.0,7.0,3.0,63.0,70.0,0.0,37.0,199.0,56.0,34.0,30.0,16.0,28.0,0.0,61.0,55.0,77.0,64.0,45.0,139.0,5.0,43.0,44.0,7.0,0.0,21.0,0.0,54.0,5.0,75.0,58.0,28.0,117.0,,4.0,23.0,20.0,18.0,186.0,3452.0,63.0,9.0,53.0,86.0,8.0,23.0,6.0
2014-02-08,124.0,0.0,38.0,44.0,647.0,37.0,6.0,3.0,4.0,113.0,64.0,0.0,30.0,191.0,48.0,43.0,46.0,14.0,53.0,0.0,99.0,52.0,43.0,67.0,42.0,151.0,5.0,38.0,69.0,6.0,0.0,17.0,0.0,87.0,7.0,67.0,56.0,35.0,118.0,,5.0,13.0,19.0,36.0,224.0,3452.0,68.0,11.0,36.0,82.0,3.0,40.0,4.0
2014-02-15,131.0,0.0,80.0,38.0,753.0,37.0,15.0,6.0,6.0,146.0,67.0,0.0,54.0,260.0,34.0,44.0,56.0,24.0,61.0,0.0,104.0,54.0,76.0,71.0,40.0,160.0,4.0,36.0,37.0,3.0,0.0,23.0,0.0,91.0,5.0,59.0,74.0,70.0,110.0,,2.0,14.0,28.0,52.0,269.0,4049.0,72.0,8.0,54.0,77.0,7.0,40.0,5.0
2014-02-22,115.0,0.0,81.0,46.0,953.0,51.0,5.0,2.0,5.0,174.0,4.0,0.0,36.0,313.0,92.0,30.0,65.0,26.0,44.0,2.0,56.0,73.0,65.0,74.0,40.0,156.0,13.0,32.0,34.0,7.0,0.0,26.0,63.0,131.0,5.0,84.0,91.0,51.0,122.0,,3.0,15.0,21.0,63.0,310.0,4281.0,75.0,12.0,48.0,101.0,8.0,32.0,7.0
2014-03-01,119.0,2.0,73.0,60.0,742.0,54.0,7.0,6.0,3.0,131.0,64.0,1.0,44.0,314.0,85.0,47.0,68.0,22.0,40.0,0.0,118.0,50.0,87.0,91.0,49.0,163.0,8.0,43.0,39.0,0.0,0.0,33.0,24.0,111.0,6.0,61.0,94.0,68.0,113.0,,3.0,11.0,22.0,62.0,328.0,4248.0,54.0,10.0,42.0,81.0,6.0,45.0,8.0
2014-03-08,119.0,0.0,66.0,82.0,455.0,51.0,13.0,8.0,1.0,246.0,57.0,1.0,37.0,378.0,99.0,37.0,70.0,18.0,43.0,0.0,91.0,36.0,129.0,84.0,55.0,153.0,15.0,38.0,53.0,0.0,4.0,25.0,20.0,123.0,4.0,70.0,102.0,65.0,110.0,,1.0,2.0,17.0,67.0,257.0,4315.0,72.0,9.0,44.0,115.0,11.0,44.0,7.0
2014-03-15,113.0,5.0,61.0,99.0,573.0,56.0,9.0,7.0,3.0,174.0,82.0,4.0,53.0,450.0,118.0,47.0,55.0,23.0,49.0,0.0,151.0,55.0,148.0,100.0,59.0,136.0,20.0,28.0,46.0,4.0,0.0,29.0,63.0,35.0,12.0,40.0,118.0,83.0,118.0,,1.0,7.0,19.0,110.0,375.0,4746.0,95.0,15.0,37.0,121.0,6.0,101.0,8.0
2014-03-22,83.0,4.0,62.0,67.0,502.0,44.0,0.0,7.0,3.0,163.0,57.0,11.0,56.0,314.0,100.0,28.0,37.0,16.0,44.0,2.0,68.0,61.0,86.0,107.0,47.0,89.0,13.0,19.0,49.0,0.0,0.0,22.0,10.0,88.0,10.0,51.0,69.0,157.0,96.0,,3.0,2.0,9.0,59.0,248.0,3618.0,65.0,16.0,26.0,84.0,15.0,63.0,5.0
2014-03-29,80.0,2.0,59.0,30.0,871.0,26.0,0.0,3.0,0.0,148.0,49.0,17.0,44.0,196.0,74.0,26.0,17.0,8.0,46.0,0.0,64.0,8.0,34.0,70.0,44.0,43.0,3.0,21.0,31.0,2.0,0.0,18.0,0.0,31.0,4.0,35.0,39.0,79.0,108.0,,6.0,0.0,8.0,20.0,230.0,3153.0,75.0,17.0,22.0,121.0,10.0,11.0,8.0
2014-04-05,70.0,7.0,62.0,20.0,541.0,29.0,0.0,7.0,0.0,133.0,36.0,16.0,50.0,180.0,80.0,7.0,14.0,9.0,35.0,0.0,39.0,50.0,41.0,79.0,39.0,17.0,4.0,17.0,25.0,3.0,0.0,24.0,28.0,60.0,7.0,35.0,33.0,22.0,100.0,,7.0,0.0,4.0,14.0,186.0,2987.0,40.0,16.0,21.0,131.0,7.0,62.0,7.0
2014-04-12,67.0,11.0,52.0,12.0,514.0,20.0,8.0,9.0,1.0,118.0,23.0,17.0,37.0,171.0,29.0,6.0,0.0,0.0,19.0,0.0,27.0,45.0,38.0,58.0,29.0,19.0,7.0,16.0,13.0,3.0,0.0,22.0,30.0,35.0,6.0,0.0,14.0,85.0,84.0,,10.0,0.0,5.0,23.0,94.0,2423.0,43.0,14.0,12.0,142.0,2.0,0.0,4.0
2014-04-19,79.0,11.0,33.0,3.0,290.0,7.0,0.0,3.0,0.0,113.0,18.0,17.0,44.0,134.0,17.0,12.0,0.0,0.0,33.0,0.0,14.0,52.0,17.0,41.0,21.0,10.0,2.0,17.0,11.0,5.0,0.0,15.0,10.0,16.0,6.0,0.0,27.0,19.0,80.0,,5.0,6.0,5.0,1.0,103.0,2025.0,33.0,15.0,9.0,136.0,3.0,12.0,3.0
2014-04-26,81.0,8.0,17.0,5.0,290.0,11.0,0.0,0.0,2.0,100.0,0.0,13.0,37.0,127.0,4.0,6.0,0.0,0.0,26.0,0.0,38.0,27.0,16.0,42.0,24.0,14.0,7.0,13.0,3.0,2.0,0.0,10.0,6.0,11.0,1.0,0.0,34.0,31.0,36.0,,1.0,0.0,4.0,1.0,74.0,1726.0,31.0,14.0,4.0,108.0,0.0,0.0,5.0
2014-05-03,87.0,9.0,20.0,3.0,357.0,8.0,0.0,3.0,1.0,196.0,0.0,14.0,36.0,108.0,8.0,0.0,0.0,0.0,30.0,0.0,96.0,0.0,57.0,63.0,29.0,11.0,0.0,35.0,13.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,19.0,23.0,47.0,,3.0,1.0,0.0,14.0,83.0,1925.0,40.0,9.0,12.0,123.0,0.0,0.0,1.0
2014-05-10,77.0,6.0,12.0,13.0,302.0,0.0,0.0,4.0,1.0,203.0,0.0,16.0,27.0,49.0,5.0,0.0,0.0,0.0,20.0,1.0,129.0,26.0,49.0,71.0,27.0,0.0,2.0,39.0,22.0,1.0,0.0,5.0,0.0,0.0,2.0,27.0,25.0,12.0,58.0,,2.0,0.0,2.0,0.0,80.0,1759.0,28.0,11.0,0.0,89.0,0.0,0.0,0.0
2014-05-17,96.0,3.0,14.0,11.0,247.0,10.0,0.0,2.0,1.0,174.0,0.0,15.0,29.0,53.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,13.0,41.0,46.0,32.0,0.0,0.0,29.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,11.0,45.0,,0.0,0.0,3.0,2.0,130.0,1593.0,26.0,9.0,0.0,53.0,0.0,0.0,0.0
2014-05-24,68.0,1.0,0.0,0.0,314.0,0.0,0.0,0.0,2.0,237.0,31.0,15.0,31.0,54.0,0.0,0.0,0.0,0.0,12.0,0.0,73.0,17.0,9.0,0.0,38.0,0.0,0.0,23.0,27.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,22.0,1.0,25.0,,1.0,0.0,0.0,9.0,109.0,1659.0,20.0,10.0,0.0,9.0,0.0,0.0,1.0
2014-05-31,75.0,0.0,0.0,0.0,310.0,0.0,3.0,4.0,0.0,248.0,35.0,16.0,27.0,67.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,15.0,3.0,20.0,0.0,0.0,5.0,31.0,0.0,0.0,6.0,0.0,51.0,1.0,0.0,0.0,9.0,6.0,,0.0,0.0,0.0,3.0,269.0,1726.0,36.0,9.0,5.0,20.0,0.0,0.0,0.0
2014-06-07,83.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,3.0,213.0,8.0,7.0,19.0,53.0,0.0,0.0,0.0,0.0,11.0,0.0,122.0,0.0,11.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,0.0,0.0,14.0,10.0,0.0,,0.0,0.0,0.0,1.0,0.0,1128.0,25.0,8.0,0.0,0.0,0.0,0.0,1.0
2014-06-14,66.0,0.0,0.0,0.0,157.0,0.0,8.0,0.0,2.0,250.0,3.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,308.0,3.0,10.0,3.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,,0.0,8.0,0.0,0.0,0.0,830.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0
2014-06-21,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,207.0,0.0,3.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,6.0,26.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,14.0,0.0,,0.0,0.0,0.0,8.0,0.0,697.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,64.0,0.0,0.0,0.0,184.0,0.0,11.0,0.0,3.0,61.0,0.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,185.0,5.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,7.0,4.0,0.0,,0.0,0.0,0.0,6.0,242.0,797.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,65.0,0.0,0.0,0.0,204.0,0.0,3.0,0.0,2.0,120.0,0.0,3.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,299.0,21.0,49.0,25.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,664.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,61.0,0.0,0.0,0.0,157.0,0.0,1.0,0.0,1.0,41.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,18.0,18.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,24.0,0.0,0.0,10.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,232.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,52.0,0.0,0.0,0.0,106.0,0.0,1.0,0.0,1.0,17.0,0.0,1.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,133.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,56.0,0.0,0.0,0.0,98.0,0.0,7.0,0.0,2.0,37.0,0.0,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,215.0,0.0,6.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,37.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,166.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,59.0,0.0,17.0,5.0,133.0,0.0,0.0,0.0,2.0,22.0,0.0,6.0,6.0,77.0,1.0,0.0,0.0,0.0,0.0,1.0,268.0,0.0,9.0,4.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,0.0,0.0,332.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0
2014-08-09,44.0,0.0,25.0,0.0,71.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,292.0,8.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,199.0,6.0,4.0,0.0,0.0,0.0,7.0,0.0
2014-08-16,60.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,6.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,133.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,73.0,0.0,25.0,0.0,188.0,0.0,4.0,5.0,2.0,15.0,19.0,5.0,5.0,44.0,0.0,0.0,0.0,0.0,14.0,0.0,203.0,0.0,18.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,19.0,0.0,3.0,,0.0,0.0,2.0,0.0,0.0,597.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,89.0,0.0,46.0,0.0,235.0,0.0,0.0,9.0,1.0,13.0,13.0,4.0,8.0,63.0,0.0,0.0,0.0,0.0,25.0,0.0,207.0,0.0,4.0,0.0,22.0,0.0,0.0,34.0,4.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,664.0,11.0,4.0,0.0,0.0,4.0,0.0,0.0
2014-09-06,89.0,0.0,27.0,0.0,341.0,0.0,0.0,3.0,2.0,70.0,0.0,4.0,16.0,80.0,8.0,0.0,0.0,0.0,11.0,0.0,242.0,7.0,23.0,0.0,12.0,0.0,0.0,39.0,5.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,32.0,0.0,0.0,,0.0,0.0,3.0,15.0,12.0,962.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,97.0,0.0,17.0,0.0,322.0,0.0,0.0,0.0,2.0,81.0,0.0,1.0,7.0,89.0,1.0,12.0,0.0,0.0,18.0,0.0,180.0,13.0,0.0,0.0,7.0,1.0,0.0,45.0,35.0,0.0,0.0,17.0,0.0,33.0,1.0,0.0,20.0,12.0,27.0,,1.0,0.0,0.0,0.0,100.0,1195.0,27.0,4.0,7.0,0.0,2.0,0.0,0.0
2014-09-20,81.0,0.0,10.0,0.0,385.0,0.0,0.0,0.0,3.0,102.0,0.0,1.0,16.0,85.0,13.0,0.0,0.0,0.0,23.0,0.0,93.0,0.0,10.0,3.0,24.0,0.0,0.0,49.0,7.0,0.0,0.0,21.0,0.0,41.0,0.0,0.0,4.0,18.0,0.0,,0.0,0.0,2.0,0.0,92.0,1361.0,13.0,10.0,16.0,1.0,0.0,0.0,0.0
2014-09-27,91.0,0.0,9.0,0.0,377.0,10.0,1.0,0.0,2.0,109.0,0.0,2.0,28.0,87.0,0.0,11.0,0.0,0.0,19.0,0.0,126.0,0.0,0.0,0.0,29.0,9.0,0.0,44.0,2.0,0.0,0.0,17.0,0.0,50.0,0.0,0.0,31.0,12.0,10.0,,1.0,4.0,3.0,0.0,77.0,1494.0,18.0,8.0,17.0,0.0,1.0,11.0,0.0
2014-10-04,10.0,4.0,0.0,0.0,267.0,0.0,0.0,3.0,1.0,122.0,0.0,3.0,11.0,77.0,3.0,14.0,5.0,0.0,54.0,4.0,5.0,1.0,52.0,14.0,30.0,35.0,4.0,28.0,0.0,6.0,6.0,5.0,0.0,7.0,7.0,74.0,28.0,0.0,65.0,,2.0,4.0,6.0,0.0,56.0,1294.0,18.0,5.0,17.0,16.0,0.0,18.0,2.0
2014-10-11,28.0,2.0,0.0,0.0,322.0,3.0,0.0,5.0,3.0,129.0,3.0,3.0,12.0,93.0,0.0,0.0,9.0,2.0,54.0,9.0,16.0,7.0,62.0,0.0,36.0,39.0,3.0,27.0,0.0,1.0,24.0,6.0,0.0,0.0,7.0,48.0,42.0,16.0,29.0,,1.0,1.0,9.0,3.0,151.0,1792.0,15.0,4.0,28.0,16.0,1.0,10.0,4.0
2014-10-18,19.0,3.0,4.0,1.0,353.0,0.0,4.0,5.0,2.0,113.0,0.0,1.0,9.0,95.0,4.0,10.0,19.0,0.0,47.0,6.0,0.0,47.0,73.0,0.0,40.0,66.0,4.0,25.0,4.0,0.0,6.0,0.0,65.0,8.0,4.0,65.0,18.0,17.0,78.0,,3.0,6.0,11.0,30.0,50.0,1859.0,23.0,5.0,26.0,32.0,3.0,0.0,3.0
2014-10-25,13.0,4.0,0.0,8.0,357.0,0.0,1.0,7.0,6.0,111.0,9.0,3.0,3.0,98.0,0.0,18.0,10.0,0.0,63.0,5.0,0.0,3.0,44.0,0.0,44.0,56.0,1.0,34.0,13.0,2.0,10.0,7.0,22.0,20.0,3.0,64.0,29.0,14.0,52.0,,6.0,0.0,2.0,23.0,198.0,1958.0,19.0,3.0,33.0,29.0,0.0,1.0,3.0
2014-11-01,19.0,5.0,12.0,0.0,392.0,7.0,5.0,4.0,3.0,161.0,12.0,1.0,13.0,120.0,0.0,24.0,33.0,0.0,65.0,6.0,24.0,17.0,89.0,7.0,46.0,57.0,4.0,32.0,0.0,2.0,1.0,0.0,2.0,57.0,2.0,57.0,26.0,19.0,102.0,,1.0,0.0,9.0,30.0,242.0,2489.0,31.0,2.0,47.0,53.0,1.0,0.0,4.0
2014-11-08,31.0,5.0,15.0,0.0,420.0,12.0,10.0,7.0,6.0,163.0,50.0,3.0,18.0,139.0,23.0,33.0,19.0,0.0,84.0,9.0,13.0,0.0,75.0,5.0,60.0,91.0,2.0,16.0,3.0,3.0,30.0,10.0,34.0,108.0,7.0,74.0,28.0,11.0,84.0,,2.0,6.0,7.0,50.0,304.0,2788.0,27.0,3.0,43.0,47.0,1.0,0.0,2.0
2014-11-15,52.0,3.0,25.0,0.0,412.0,22.0,10.0,7.0,6.0,216.0,95.0,3.0,34.0,136.0,5.0,51.0,13.0,0.0,84.0,12.0,0.0,19.0,114.0,0.0,81.0,107.0,3.0,33.0,9.0,2.0,6.0,15.0,63.0,108.0,8.0,80.0,26.0,0.0,92.0,,1.0,10.0,9.0,71.0,307.0,3186.0,32.0,2.0,59.0,92.0,0.0,21.0,1.0
2014-11-22,97.0,7.0,31.0,11.0,471.0,27.0,12.0,14.0,13.0,198.0,153.0,8.0,40.0,181.0,27.0,48.0,17.0,6.0,103.0,10.0,57.0,46.0,123.0,27.0,114.0,141.0,7.0,19.0,10.0,4.0,6.0,17.0,198.0,138.0,9.0,145.0,33.0,0.0,137.0,,4.0,27.0,10.0,160.0,561.0,4846.0,65.0,4.0,79.0,94.0,1.0,32.0,4.0
2014-11-29,98.0,6.0,13.0,20.0,424.0,35.0,13.0,13.0,11.0,163.0,154.0,2.0,30.0,190.0,64.0,21.0,22.0,9.0,97.0,13.0,6.0,43.0,105.0,21.0,89.0,128.0,2.0,35.0,15.0,8.0,55.0,15.0,194.0,175.0,4.0,143.0,49.0,0.0,131.0,,6.0,65.0,11.0,124.0,416.0,4613.0,52.0,5.0,92.0,67.0,4.0,8.0,7.0
2014-12-06,168.0,6.0,38.0,27.0,392.0,53.0,17.0,22.0,11.0,272.0,215.0,4.0,28.0,297.0,116.0,39.0,50.0,19.0,110.0,7.0,111.0,98.0,124.0,20.0,109.0,124.0,4.0,21.0,7.0,10.0,53.0,12.0,248.0,344.0,6.0,214.0,55.0,34.0,204.0,,17.0,108.0,11.0,181.0,564.0,6439.0,62.0,5.0,130.0,68.0,23.0,60.0,11.0
2014-12-13,189.0,14.0,64.0,51.0,463.0,67.0,19.0,27.0,18.0,325.0,256.0,7.0,32.0,408.0,199.0,61.0,55.0,23.0,127.0,22.0,102.0,130.0,162.0,72.0,116.0,139.0,4.0,29.0,21.0,23.0,49.0,22.0,385.0,458.0,8.0,282.0,75.0,73.0,336.0,,25.0,99.0,11.0,209.0,638.0,8098.0,108.0,14.0,192.0,86.0,37.0,64.0,12.0
2014-12-20,204.0,11.0,91.0,93.0,675.0,98.0,49.0,31.0,20.0,409.0,275.0,7.0,47.0,485.0,229.0,65.0,70.0,26.0,142.0,39.0,148.0,182.0,273.0,138.0,228.0,179.0,21.0,73.0,36.0,38.0,150.0,27.0,470.0,333.0,18.0,436.0,77.0,27.0,436.0,,28.0,102.0,19.0,215.0,827.0,10421.0,103.0,19.0,252.0,117.0,45.0,137.0,21.0
2014-12-27,259.0,21.0,158.0,97.0,1609.0,119.0,81.0,55.0,22.0,653.0,285.0,5.0,76.0,578.0,340.0,131.0,102.0,48.0,167.0,63.0,592.0,249.0,487.0,262.0,189.0,249.0,10.0,119.0,39.0,43.0,246.0,70.0,716.0,816.0,22.0,483.0,184.0,161.0,745.0,,38.0,99.0,22.0,282.0,1066.0,14437.0,214.0,28.0,334.0,214.0,65.0,230.0,24.0
2015-01-03,148.0,10.0,166.0,85.0,777.0,101.0,91.0,69.0,11.0,449.0,216.0,13.0,48.0,484.0,194.0,131.0,104.0,53.0,132.0,49.0,124.0,177.0,444.0,232.0,106.0,192.0,19.0,91.0,47.0,45.0,220.0,52.0,520.0,338.0,22.0,352.0,113.0,120.0,456.0,,30.0,71.0,21.0,237.0,862.0,11517.0,172.0,25.0,297.0,217.0,58.0,217.0,15.0
2015-01-10,141.0,11.0,151.0,96.0,797.0,116.0,101.0,64.0,13.0,298.0,175.0,17.0,56.0,418.0,188.0,105.0,89.0,38.0,119.0,50.0,164.0,156.0,358.0,182.0,86.0,175.0,18.0,113.0,62.0,60.0,216.0,44.0,544.0,249.0,32.0,273.0,125.0,115.0,480.0,,34.0,63.0,22.0,154.0,785.0,10820.0,124.0,28.0,308.0,186.0,59.0,212.0,25.0
2015-01-17,112.0,13.0,227.0,98.0,1334.0,148.0,95.0,78.0,14.0,355.0,130.0,22.0,47.0,371.0,215.0,110.0,103.0,65.0,112.0,52.0,146.0,145.0,388.0,139.0,72.0,168.0,24.0,101.0,83.0,45.0,256.0,47.0,579.0,221.0,24.0,283.0,164.0,139.0,599.0,,29.0,34.0,23.0,121.0,791.0,10919.0,127.0,28.0,269.0,227.0,67.0,183.0,16.0
2015-01-24,88.0,3.0,298.0,85.0,1734.0,135.0,71.0,61.0,13.0,248.0,86.0,38.0,58.0,333.0,144.0,111.0,97.0,55.0,106.0,37.0,139.0,153.0,435.0,130.0,70.0,181.0,21.0,108.0,108.0,29.0,216.0,60.0,540.0,185.0,31.0,256.0,120.0,184.0,376.0,,20.0,22.0,21.0,69.0,780.0,9193.0,129.0,29.0,136.0,261.0,53.0,150.0,18.0
2015-01-31,82.0,12.0,209.0,71.0,1770.0,114.0,59.0,41.0,8.0,281.0,96.0,26.0,47.0,328.0,161.0,89.0,104.0,50.0,92.0,34.0,91.0,129.0,315.0,120.0,61.0,186.0,23.0,95.0,59.0,25.0,197.0,50.0,371.0,160.0,20.0,196.0,142.0,142.0,276.0,,21.0,22.0,24.0,110.0,620.0,8198.0,115.0,31.0,181.0,197.0,44.0,143.0,14.0
2015-02-07,69.0,7.0,178.0,51.0,1558.0,91.0,44.0,27.0,8.0,261.0,98.0,29.0,55.0,284.0,142.0,76.0,96.0,39.0,86.0,27.0,59.0,122.0,321.0,137.0,56.0,170.0,17.0,65.0,106.0,20.0,186.0,35.0,353.0,99.0,20.0,150.0,85.0,118.0,244.0,,14.0,23.0,25.0,92.0,487.0,7202.0,102.0,29.0,150.0,171.0,24.0,75.0,12.0
2015-02-14,75.0,3.0,167.0,35.0,1267.0,71.0,31.0,23.0,6.0,187.0,82.0,20.0,44.0,276.0,125.0,69.0,75.0,35.0,68.0,16.0,67.0,102.0,277.0,118.0,49.0,135.0,6.0,60.0,99.0,11.0,207.0,33.0,430.0,72.0,40.0,135.0,82.0,117.0,310.0,,12.0,26.0,19.0,119.0,422.0,6240.0,88.0,28.0,144.0,135.0,21.0,71.0,12.0
